id,cocina_pir,sala_pir,estudiof_pir
68666,0.000472805,0.000542578,0.000612691
68667,0.006654914,0.002958388,0.018341642
68668,0.000547669,0.000419029,0.001433955
68669,0.000711843,0.000404163,0.041249152
68670,0.000501236,0.000731552,0.000595198
68671,0.000642063,0.000548955,0.000716314
68672,0.000368232,0.000131757,0.000636496
68673,0.001726566,0.001501028,0.017355038
68674,0.000714266,0.225908548,0.000667818
68675,0.823100865,0.000418131,0.000327583
68676,0.000626998,0.000593563,0.002191731
68677,0.000928438,0.000131936,0.000707051
68678,0.108843207,0.221618995,0.02788879
68679,0.00037622,0.000361014,0.02100818
68680,0.000515712,0.000130643,0.000750248
68681,0.034812327,0.018024158,0.014834423
68682,0.000240525,0.000160529,0.000841196
68683,0.000326871,0.000172259,0.004564109
68684,0.047543794,0.012210945,0.010169336
68685,0.008090519,0.002404037,0.003268092
68686,0.977621555,0.124764115,0.011590067
68687,0.00061103,0.000224698,0.006780118
68688,0.000511084,0.00038807,0.00714069
68689,0.001998362,0.059280124,0.000878281
68690,0.000281355,8.05E-05,0.006662453
68691,0.000346182,0.00011674,0.000527973
68692,0.00048329,0.000543847,0.000760776
68693,0.021368908,0.024304852,0.002303098
68694,0.000723991,0.000106241,0.000827367
68695,0.0021715,0.00091072,0.001258623
68696,0.000473902,0.000454072,0.007718044
68697,0.000756799,0.00045769,0.001946029
68698,0.000288695,0.000508076,0.00245323
68699,0.000383452,0.000619353,0.000890793
68700,0.000467123,0.000429747,0.004595272
68701,0.000428815,0.000802853,0.001740092
68702,0.961949348,0.001526214,0.0011624
68703,0.000310608,0.000219206,0.000947642
68704,0.000347801,0.001078647,0.000592581
68705,0.00800016,0.001515809,0.006352223
68706,0.000328743,0.001253492,0.000797097
68707,0.000424031,0.000537464,0.000845965
68708,0.000648062,0.000536689,0.001161809
68709,0.000614625,0.000363408,0.000772025
68710,0.000469907,0.000532926,0.000584662
68711,0.0005405,0.000312709,0.001307617
68712,0.000594034,0.000525384,0.00061994
68713,0.000582408,0.000784334,0.00070729
68714,0.000779828,0.000195851,0.005482791
68715,0.004481866,0.001443109,0.002509836
68716,0.000308064,7.45E-05,0.005605721
68717,0.000364247,0.000156167,0.000877601
68718,0.022515202,0.011939658,0.084670469
68719,0.00035915,0.000550757,0.002453159
68720,0.000369977,0.000125915,0.001020647
68721,0.000326388,0.000338257,0.00093969
68722,0.000543065,0.000586584,0.00121683
68723,0.000490292,0.001005846,0.000569764
68724,0.00046105,0.000610507,0.000613809
68725,0.000423805,0.00068404,0.000887743
68726,0.000470627,0.000509044,0.000873741
68727,0.0005033,0.000652,0.000867944
68728,0.000926161,0.000173189,0.00058234
68729,0.000765297,0.000179692,0.001424657
68730,0.000781103,0.000780112,0.002439069
68731,0.000630421,0.000605195,0.000875806
68732,0.000685229,0.001478003,0.000777132
68733,0.924904466,0.021666165,0.082214035
68734,0.000290404,0.002182848,0.001229553
68735,0.000438196,0.000239803,0.000467265
68736,0.000404555,0.000576897,0.000843734
68737,0.000317184,0.001414843,0.00065806
68738,0.910156965,0.005646897,0.004278909
68739,0.000435812,0.000400096,0.004369462
68740,0.00029321,0.001885623,0.000698058
68741,0.000589187,0.000608859,0.001819154
68742,0.000674953,0.00111014,0.001439817
68743,0.000427909,0.000467737,0.001511409
68744,0.000975943,0.000418295,0.001839434
68745,0.000421492,0.000338325,0.000517382
68746,0.000602322,0.000320162,0.000642255
68747,0.012930335,0.008162558,0.012425523
68748,0.000369253,0.001292646,0.000797097
68749,0.001379847,0.042187549,0.00149423
68750,0.00212338,0.005075816,0.001185536
68751,0.000435321,0.000595256,0.0005546
68752,0.000527052,0.000391266,0.002699767
68753,0.083882987,0.028686875,0.014273155
68754,0.000297095,0.000887159,0.00111874
68755,0.000453324,0.000325463,0.00224834
68756,0.978341341,0.005761213,0.000996945
68757,0.000368693,0.000683536,0.001306633
68758,0.000573426,0.000407989,0.001885012
68759,0.000514172,0.00057093,0.000653908
68760,0.000450726,0.000137838,0.001550353
68761,0.00696185,0.007148371,0.00093044
68762,0.000366558,0.000600905,0.000544263
68763,0.000413627,0.000143878,0.001065592
68764,0.000434617,0.000365948,0.000487886
68765,0.000441329,0.000239603,0.004799256
68766,0.000456047,0.000115989,0.001320275
68767,0.000706976,0.002974563,0.01407732
68768,0.923778176,0.021338465,0.005101094
68769,0.002204552,0.003228279,0.003043872
68770,0.000492603,0.000621798,0.000642423
68771,0.000590672,0.00052113,0.002770603
68772,0.000508399,0.000483962,0.000700741
68773,0.000712623,0.000137192,0.000855341
68774,0.000772914,0.000330965,0.00995693
68775,0.000502564,0.000247964,0.002172905
68776,0.000386054,0.000345394,0.000583186
68777,0.000600477,0.000103917,0.000843434
68778,0.001333625,7.32E-05,0.003071113
68779,0.02462424,0.00418107,0.004109088
68780,0.000436443,0.000827944,0.000821177
68781,0.000853392,0.000147904,0.000680611
68782,0.000989769,6.74E-05,0.003177449
68783,0.000334991,0.000112697,0.000971823
68784,0.000333855,0.00012879,0.000496753
68785,0.000504112,7.32E-05,0.014175604
68786,0.00045814,0.000371365,0.001057252
68787,0.002794058,0.001664548,0.005634616
68788,0.000460478,0.000671445,0.000674145
68789,0.171265975,0.049857449,0.007881523
68790,0.000393139,0.000572185,0.000926689
68791,0.000416575,0.000333422,0.001361862
68792,0.89462924,0.00116095,0.005362787
68793,0.000675511,0.000154272,0.000549015
68794,0.00054567,0.000344009,0.000662523
68795,0.000376955,0.000445281,0.001585527
68796,0.941028476,0.019258322,0.006916597
68797,0.007805583,0.008605896,0.007881557
68798,0.000387922,0.000515071,0.000554795
68799,0.000528094,0.000559436,0.001315345
68800,0.000696081,0.000568665,0.002676513
68801,0.356215566,0.0004012,0.002672788
68802,0.00086023,0.000187335,0.033864148
68803,0.000371985,0.000407315,0.000927219
68804,0.000362317,0.000152886,0.000616558
68805,0.00046851,0.000322154,0.001270456
68806,0.001034655,0.001712339,0.005947028
68807,0.000302826,0.000639048,0.001371359
68808,0.000811664,0.000580406,0.000575492
68809,0.000409406,0.000595376,0.001363345
68810,0.000447313,0.000623007,0.000584662
68811,0.001769822,0.006122233,0.001706661
68812,0.000492535,0.000486912,0.000981908
68813,0.000369253,0.001660026,0.000769815
68814,0.003353568,0.023891043,0.001088844
68815,0.000502564,0.000628838,0.000925164
68816,0.000472278,0.000111164,0.000434037
68817,0.005835109,0.005160514,0.017143736
68818,0.013257404,0.610970616,0.000276508
68819,0.003614413,0.000215024,0.011163883
68820,0.000572449,0.000873578,0.000605509
68821,0.00036106,0.001289923,0.03061026
68822,0.000373219,0.001978029,0.000835177
68823,0.001687267,0.000298872,0.000559068
68824,0.001002784,0.000320418,0.00097253
68825,0.000397969,0.000608887,0.0006079
68826,0.000272855,0.000284369,0.002049733
68827,0.000540161,0.000569701,0.000557854
68828,0.00055872,0.000574554,0.000635399
68829,0.010429253,0.013420588,0.006746702
68830,0.012607878,0.001492186,0.020242704
68831,0.000720001,0.000158757,0.000690152
68832,0.000477331,0.00042923,0.001179935
68833,0.061190281,0.04373375,0.122230075
68834,0.001234154,0.000128268,0.001483009
68835,0.000537255,0.000450018,0.001270368
68836,0.000314847,0.000968954,0.000642639
68837,0.0005405,0.000412227,0.001252728
68838,0.956072092,0.015620814,0.07440047
68839,0.000563417,0.000588851,0.000978161
68840,0.002333095,0.003185171,0.007198132
68841,0.002047705,9.10E-05,0.013828456
68842,0.021495314,0.009299552,0.008600296
68843,0.000196727,0.000368771,0.003190716
68844,0.007046532,0.016712788,0.001526304
68845,0.000554784,0.000617603,0.000585627
68846,0.000882301,0.009658688,0.000946475
68847,0.001425194,0.000759268,0.000978151
68848,0.000578311,0.000753887,0.000544256
68849,0.000529237,0.000580784,0.001213117
68850,0.000424792,0.000516655,0.00072069
68851,0.000738212,0.007025071,0.000932452
68852,0.002536164,0.003327288,0.009985319
68853,0.000600302,0.000492696,0.000587409
68854,0.000651025,0.000332047,0.000787627
68855,0.000420192,0.000675317,0.000540856
68856,0.000462945,0.00013345,0.005987148
68857,0.965255618,0.071449265,0.024476508
68858,0.004861829,0.000311967,0.007539844
68859,0.023781613,0.021699447,0.004767537
68860,0.000201283,0.000227029,0.000528573
68861,0.000829011,0.000421426,0.003160396
68862,0.909682989,0.002982317,0.001166265
68863,0.000357145,7.61E-05,0.001028962
68864,0.000357334,7.64E-05,0.011075397
68865,0.000726285,0.000502055,0.001170377
68866,0.000473937,0.000551729,0.001023821
68867,0.000554863,0.000347483,0.00139311
68868,0.001329914,0.000150917,0.00067828
68869,0.00082907,0.000294663,0.014551633
68870,0.986590147,0.005985775,0.003286713
68871,0.000574699,0.000190883,0.002458773
68872,0.000531492,0.00059312,0.000585208
68873,0.000642063,0.000548955,0.000716314
68874,0.00047801,0.000579601,0.000708986
68875,0.000301933,0.002555504,0.000585463
68876,0.000510444,0.000436078,0.068203047
68877,0.000471654,0.000423446,0.000981818
68878,0.000431287,0.000541776,0.000741773
68879,0.000460327,0.000630483,0.00062612
68880,0.000301003,0.000133532,0.001305207
68881,0.0005515,0.001041093,0.002682287
68882,0.000161547,0.000236277,0.001601175
68883,0.000453832,0.000619232,0.000995752
68884,0.000549172,0.000307143,0.001384018
68885,0.000614017,0.000617366,0.001023684
68886,0.00043601,0.000493767,0.000877549
68887,0.004248702,0.000803064,0.00036898
68888,0.000314545,0.003377893,0.000700572
68889,0.000523368,0.000498391,0.000736575
68890,0.002319411,0.00051825,0.010697179
68891,0.000604459,0.000548955,0.000716314
68892,0.000357201,6.44E-05,0.002146135
68893,0.000362178,6.66E-05,0.002090984
68894,0.000668455,0.00012959,0.000736787
68895,0.575996876,0.002863102,0.002169535
68896,0.000322045,0.001051495,0.0005838
68897,0.000986633,0.000353988,0.00269202
68898,0.000626161,6.51E-05,0.012463385
68899,0.000449307,0.000389062,0.000900856
68900,0.006283307,0.000560651,0.109352231
68901,0.000240725,0.000139668,0.000556367
68902,0.000307693,0.000539727,0.013354093
68903,0.000333971,0.000155263,0.002210187
68904,0.000429347,0.000553462,0.000703561
68905,0.000516266,0.000532407,0.001650977
68906,0.000449588,0.000844817,0.000874848
68907,0.001296742,0.000706698,0.001034079
68908,0.034490205,0.162528425,0.001428584
68909,0.002935612,0.002463502,0.00123789
68910,0.950745583,0.003939424,0.01350046
68911,0.000671509,0.000236993,0.001049336
68912,0.000385041,0.000639731,0.000937809
68913,0.00043368,0.000606274,0.000792024
68914,0.972981453,0.002703411,0.002333999
68915,0.000241157,9.36E-05,0.000457878
68916,0.000634352,0.000139022,0.000790966
68917,0.1925776,0.039582264,0.135668933
68918,0.363958657,0.030030172,0.009759947
68919,0.000603732,0.000481643,0.055603553
68920,0.008924427,0.002166456,0.017035484
68921,0.008306103,0.006750007,0.004468325
68922,0.000511406,0.000543041,0.000578751
68923,0.000496059,0.000299971,0.001076551
68924,0.00033803,0.000370009,0.000480129
68925,0.96243161,0.001007613,0.000371412
68926,0.000203397,0.000316391,0.022627898
68927,0.44194597,0.0003354,0.000752062
68928,0.000503039,0.000118493,0.002263817
68929,0.000263887,8.76E-05,0.000951085
68930,0.000565906,6.23E-05,0.005830984
68931,0.001053305,0.000486699,0.002112225
68932,0.000498078,0.000755493,0.000578789
68933,0.960570335,0.008330734,0.001302694
68934,0.000649838,8.64E-05,0.001348376
68935,0.000432498,0.000527429,0.000334337
68936,0.000511406,0.000514925,0.000578751
68937,0.000600522,0.000313555,0.043632504
68938,0.000359043,0.00051791,0.000427317
68939,0.000366389,0.000547145,0.000744792
68940,0.000581465,0.001244072,0.000484084
68941,0.000734497,0.001046699,0.000699523
68942,0.000322045,0.000859664,0.000575169
68943,0.001191078,0.000446559,0.00058653
68944,0.000515885,0.000584901,0.000821761
68945,0.004035526,0.001274216,0.138805598
68946,0.00048066,0.000563364,0.000770077
68947,0.720746398,0.000319326,0.003208255
68948,0.000473273,0.000493318,0.000952898
68949,0.000588123,0.000592312,0.000875034
68950,0.000558308,0.000322988,0.000687392
68951,0.000337205,0.001406495,0.008751189
68952,0.000313547,0.00010391,0.014462212
68953,0.976466537,0.014388826,0.002592421
68954,0.001587751,9.79E-05,0.010252917
68955,0.000724248,0.000328868,0.001219364
68956,0.000681655,0.001305616,0.001058649
68957,0.000479051,0.000350625,0.001206491
68958,0.000369431,0.000236373,0.001076857
68959,0.001894029,0.000154873,0.044475578
68960,0.000413905,0.000552116,0.000539245
68961,0.000621097,0.000497232,0.000823255
68962,0.000293854,0.000664553,0.011764142
68963,0.000841869,0.000457097,0.007343949
68964,0.000492751,0.000362145,0.001304534
68965,0.00134038,0.000294697,0.033879168
68966,0.001631231,0.000301266,0.037089244
68967,0.000540507,0.000528155,0.00064894
68968,0.000228884,0.000146005,0.001601816
68969,0.000474741,0.00042923,0.000559479
68970,0.000642063,0.000569282,0.000868077
68971,0.042468157,0.020950323,0.036328334
68972,0.061370637,0.006257443,0.029794078
68973,0.000330362,0.000623245,0.00571236
68974,0.000369253,0.00194017,0.00083458
68975,0.000800511,9.72E-05,0.000602025
68976,0.000443609,0.001359862,0.009511455
68977,0.000559295,0.00034534,0.001017149
68978,0.000490338,0.000278724,0.000965524
68979,0.000900717,0.000137898,0.001760672
68980,0.001151191,0.000122666,0.002092421
68981,0.000319569,0.001848112,0.000808654
68982,0.000394841,7.01E-05,0.001219102
68983,0.00048123,0.000560144,0.000670408
68984,0.000204977,0.000165806,0.004289959
68985,0.000477097,0.000563126,0.001153487
68986,0.000680362,0.000268466,0.001717752
68987,0.0004989,7.64E-05,0.053015362
68988,0.361992359,0.933575988,0.001191321
68989,0.000293372,0.000124562,0.000438189
68990,0.000301649,9.40E-05,0.001797909
68991,0.918795049,0.622805297,0.011797273
68992,0.000332274,0.001194547,0.000797667
68993,0.000525109,0.000342248,0.002196676
68994,0.000421838,0.000653846,0.000951554
68995,0.000508332,0.000530447,0.000564897
68996,0.000520223,0.000346283,0.000898111
68997,0.000391797,0.000811274,0.001467034
68998,0.000328507,0.000154456,0.000892076
68999,0.893441021,0.004588237,0.004865037
69000,0.986098409,0.026687965,0.010520807
69001,0.000255329,0.000432633,0.00065242
69002,0.000362556,0.002343953,0.000868838
69003,0.001015784,0.016739843,0.000891303
69004,0.001619268,0.000203354,0.020394597
69005,0.000492663,0.000402588,0.001309781
69006,0.000381019,0.000753245,0.00059991
69007,0.000238803,8.84E-05,0.001425045
69008,0.000477629,0.000385305,0.001710262
69009,0.000459443,0.00060258,0.000527114
69010,0.000960599,0.000130315,0.000476819
69011,0.000392123,0.000166098,0.000511057
69012,0.000530692,0.000605314,0.000768796
69013,0.000543852,0.000578758,0.002567574
69014,0.000518182,0.000379086,0.000638469
69015,0.000512539,0.000376516,0.000532419
69016,0.000420192,0.000675317,0.000540856
69017,0.000344679,0.000104662,0.002098088
69018,0.000316327,0.00221935,0.000644999
69019,0.000795666,0.000220144,0.090151444
69020,0.000279005,0.000151881,0.001190729
69021,0.000448336,0.000377374,0.000862631
69022,0.000597815,0.000920789,0.000770863
69023,0.000514172,0.00057093,0.000671706
69024,0.000412986,8.43E-05,0.001664832
69025,0.990204811,0.039164878,0.001829509
69026,0.000463517,0.000448312,0.000559479
69027,0.846759021,0.00628479,0.011365539
69028,0.000572306,0.000782082,0.000986152
69029,0.000576923,0.000721926,0.0005991
69030,0.000502467,0.000488802,0.001274795
69031,0.000288126,0.000161294,0.000850757
69032,0.000592745,0.005119251,0.00260973
69033,0.00029352,0.000133714,0.000468013
69034,0.005560868,0.003595153,0.005671887
69035,0.000328734,0.000763536,0.000637496
69036,0.000396314,0.000143961,0.001924754
69037,0.000246373,0.000153697,0.000537808
69038,0.05368527,0.00733289,0.025288275
69039,0.000388329,7.88E-05,0.003017133
69040,0.000492571,0.000172617,0.00240992
69041,0.000507715,0.001598816,0.002302095
69042,0.004329894,0.00933638,0.002856742
69043,0.913123786,0.003614352,0.031430297
69044,0.231852725,0.037384398,0.006476391
69045,0.000574006,0.000343532,0.002976026
69046,0.000460564,0.000133948,0.000807635
69047,0.000358154,0.000127093,0.002366676
69048,0.000405283,0.0006767,0.000617594
69049,0.000390838,0.000534303,0.000583391
69050,0.992375076,0.020374948,0.002616323
69051,0.000226613,0.00027631,0.001068352
69052,0.970865965,0.004612546,0.000976968
69053,0.000232662,0.000607019,0.00111987
69054,0.000451597,0.000504864,0.000578751
69055,0.000615796,0.000719066,0.00102787
69056,0.000668698,7.67E-05,0.004144687
69057,0.000706364,0.000228774,0.001981925
69058,0.013987044,0.001453326,0.052644454
69059,0.000768436,0.00053924,0.001337875
69060,0.09591046,0.053906474,0.292584926
69061,0.000500689,0.000446259,0.000807251
69062,0.000542361,0.000403506,0.001130534
69063,0.00204537,0.000258525,0.001401191
69064,0.000608526,0.00014385,0.001215977
69065,0.000359478,0.00057435,0.000952103
69066,0.044657867,0.048109662,0.004654399
69067,0.000142481,5.99E-05,0.005816456
69068,0.000353903,0.000158279,0.001277941
69069,0.900838494,0.114207357,0.005361813
69070,0.983061254,0.794106007,0.002855089
69071,0.000309122,0.00014657,0.001109509
69072,0.000949866,0.000297159,0.001225272
69073,0.539288998,0.013189266,0.06145731
69074,0.002085683,0.001004548,0.014562303
69075,0.00072772,0.000286998,0.000550016
69076,0.000378856,0.000644008,0.002236331
69077,0.000234608,0.000205601,0.002662962
69078,0.000330972,0.000168054,0.001214962
69079,0.000643926,0.000497232,0.000805984
69080,0.917545557,0.000505085,0.000159716
69081,0.023866013,0.939717889,0.000774956
69082,0.000383736,0.000551859,0.001264105
69083,0.000234869,7.32E-05,0.000534943
69084,0.000703547,0.000591543,0.001230122
69085,0.000290051,0.000188246,0.002942919
69086,0.000296103,0.000143044,0.000516935
69087,0.000732952,0.000154113,0.001387989
69088,0.000663502,0.000520612,0.003314506
69089,0.002011329,0.10783273,0.000329985
69090,0.000141772,0.000319579,0.009334837
69091,0.000473711,0.000109256,0.002919318
69092,0.000598856,0.00093063,0.000880688
69093,0.002971259,0.000336387,0.184117571
69094,0.000873762,0.000153034,0.001342538
69095,0.960809231,0.217648357,0.003163939
69096,0.00057443,0.000587251,0.000567207
69097,0.000474633,9.71E-05,0.000796083
69098,0.000548888,0.000655666,0.000585208
69099,0.000168779,0.000120683,0.004898321
69100,0.000611365,0.000199395,0.000434037
69101,0.000345022,0.000523084,0.001133528
69102,0.002188515,0.00073465,0.012376951
69103,0.000633925,0.00015941,0.000499318
69104,0.000608312,0.000398003,0.000518187
69105,0.000642063,0.000569282,0.000868077
69106,0.047937665,0.014868551,0.09132386
69107,0.000630421,0.00068177,0.000878288
69108,0.111151896,0.112076864,0.207147151
69109,0.177662835,0.00155494,0.012274605
69110,0.000462266,0.000591271,0.000586488
69111,0.000393137,0.000894989,0.000460551
69112,0.000781398,7.04E-05,0.021007529
69113,0.018610334,0.004879204,0.008256395
69114,0.000561693,0.000310938,0.001222757
69115,0.000533534,0.000501627,0.000808598
69116,0.000400628,0.000738452,0.038051225
69117,0.002096131,0.162685931,0.000312067
69118,0.000417412,0.000561467,0.000654572
69119,0.000576923,0.001077467,0.0005991
69120,0.000410706,0.000564872,0.00117501
69121,0.000624657,0.000339261,0.00084149
69122,0.000508304,0.000891748,0.066161446
69123,0.000485116,0.000609881,0.000613809
69124,0.000314847,0.000975617,0.000668361
69125,0.000592653,0.000114289,0.000890289
69126,0.006021752,0.003949969,0.019543447
69127,0.000282845,0.000812311,0.000783207
69128,0.529889286,0.008012551,0.009839023
69129,0.000425788,0.001438072,0.000484357
69130,0.000484238,0.000394253,0.002116071
69131,0.008564944,0.443671077,0.001653846
69132,0.000399541,0.000822879,0.001584466
69133,0.000672436,0.00049973,0.000827966
69134,0.000389998,5.49E-05,0.000614441
69135,0.000469521,0.000542412,0.000350674
69136,0.001644677,0.015007437,0.000619367
69137,0.000523368,0.000548955,0.000743618
69138,0.931897938,0.00476478,0.006977993
69139,0.000469777,0.000527161,0.000612691
69140,0.000872326,0.000148301,0.004329522
69141,0.000498766,0.00029745,0.001565304
69142,0.000408693,7.34E-05,0.000791611
69143,0.001194756,0.000143168,0.001332117
69144,0.000397976,0.000574338,0.000540856
69145,0.002898094,0.000442532,0.004652961
69146,0.002862994,0.000817433,0.048998706
69147,0.001208493,0.000886181,0.001354318
69148,0.000589026,5.03E-05,0.00286046
69149,0.942187488,0.039670691,0.004366441
69150,0.000601916,0.000437821,0.001585368
69151,0.000462519,0.000364246,0.001263952
69152,0.000497028,0.025065692,0.007176036
69153,0.000361087,0.000490413,0.000763935
69154,0.056345344,0.002097962,0.000711741
69155,0.953639925,0.015961915,0.004004819
69156,0.000530541,0.000685747,0.000814741
69157,0.000517415,0.000811782,0.001359316
69158,0.000422654,0.00033346,0.024252158
69159,0.000327097,0.000743911,0.000783207
69160,0.000390475,0.000269212,0.000615908
69161,0.000433809,0.000498227,0.002084886
69162,0.006897002,0.001278857,0.079557955
69163,0.025237327,0.000263954,0.003353313
69164,0.000640172,0.001610322,0.001876611
69165,0.000509614,0.000462704,0.000775343
69166,0.000477182,0.000379886,0.001153991
69167,0.000463517,0.001118976,0.000559479
69168,0.00020897,0.000247412,0.006593231
69169,0.000197997,0.000227063,0.000932006
69170,0.295919269,0.001521054,0.002068728
69171,0.000420908,0.000371588,0.002651839
69172,0.372497588,0.225723907,0.008342158
69173,0.000730902,0.000105048,0.001293613
69174,0.002580265,0.001040698,0.006335922
69175,0.011604847,0.002906322,0.006632882
69176,0.000944809,0.000175344,0.000884241
69177,0.00035448,0.000154638,0.001555335
69178,0.00034299,0.000125113,0.001236484
69179,0.000206042,0.000342254,0.017390838
69180,0.000509584,9.84E-05,0.001757713
69181,0.000349297,0.000152855,0.001945024
69182,0.00121289,0.000102876,0.010252917
69183,0.000589417,0.000583631,0.000718611
69184,0.0017518,0.000710903,0.000905822
69185,0.000635853,0.000145321,0.015112889
69186,0.000223173,0.000141865,0.00102937
69187,0.000841784,0.000793781,0.000983713
69188,0.000694255,0.000121809,0.001003759
69189,0.000172205,0.000309711,0.002571448
69190,0.000430054,0.000586131,0.000546743
69191,0.026882881,0.031582672,0.489731908
69192,0.012284513,0.010808518,0.002630141
69193,0.000354659,0.000289809,0.002830977
69194,0.000580042,0.000653893,0.00098894
69195,0.003226885,0.002385047,0.019927545
69196,0.000530534,0.001430911,0.001282407
69197,0.000477331,0.00042923,0.000803745
69198,0.0003108,0.000325576,0.001148109
69199,0.006421357,0.008065573,0.001005052
69200,0.001182631,0.092012241,0.001541106
69201,0.000333899,0.000243784,0.000521532
69202,0.000311493,0.000473341,0.00132151
69203,0.000990589,0.000130487,0.003369635
69204,0.00069089,5.74E-05,0.017329101
69205,0.000553543,0.000688506,0.000626166
69206,0.000363608,0.000409588,0.000914006
69207,0.000532172,0.000104272,0.000806971
69208,0.000317184,0.001787837,0.000594937
69209,0.000420201,0.000759712,0.000542493
69210,0.96740973,0.027136313,0.002030472
69211,0.968069196,0.004062105,0.001652417
69212,0.000600302,0.000497232,0.000710255
69213,0.00040833,0.000686288,0.000545192
69214,0.000943795,0.000518784,0.000901001
69215,0.000648499,0.000587302,0.000781209
69216,0.000571699,5.47E-05,0.000926876
69217,0.650231123,0.00361529,0.003771234
69218,0.000418743,0.000364025,0.000750499
69219,0.00027043,9.83E-05,0.000658729
69220,0.000452095,0.000574338,0.000996529
69221,0.019382644,0.007311387,0.006483857
69222,0.000388137,0.000511897,0.00059961
69223,0.00283942,0.000137144,0.000664653
69224,0.005955555,0.054383755,0.001936069
69225,0.000883397,0.000146049,0.003676482
69226,0.004445515,0.007031711,0.001809665
69227,0.0002973,0.002162404,0.000573397
69228,0.000531672,0.000171532,0.000786195
69229,0.00041476,0.000444543,0.026193989
69230,0.000453552,0.000170201,0.001886365
69231,0.000865557,0.000165426,0.000566914
69232,0.000506719,0.000403255,0.000733086
69233,0.000306299,0.001531142,0.000721193
69234,0.000325429,0.000157295,0.00042471
69235,0.000495872,0.00052104,0.000663486
69236,0.01957114,0.894138813,0.000688847
69237,0.000377083,0.001295198,0.003338055
69238,0.000384982,0.000221148,0.000950743
69239,0.000413952,0.000696494,0.000552031
69240,0.000574985,0.000669555,0.000846153
69241,0.000231352,0.000142514,0.001148221
69242,0.000485122,0.000547102,0.000653284
69243,0.000590944,0.000393693,0.000762367
69244,0.001209919,0.000148954,0.002293856
69245,0.002040501,0.001113346,0.001297375
69246,0.000303464,0.000233985,0.001496044
69247,0.000675844,0.000533838,0.000800572
69248,0.000356512,4.03E-05,0.004997808
69249,0.000596254,0.000200295,0.000661633
69250,0.00050227,0.000286161,0.002695217
69251,0.020929314,0.002466784,0.00075056
69252,0.478485197,0.003258174,0.001461763
69253,0.000586208,0.000367589,0.002082128
69254,0.000294656,0.000185104,0.004460913
69255,0.000640767,0.00058653,0.000586878
69256,0.000768192,0.007689568,0.00074706
69257,0.001207193,0.000190487,0.000569638
69258,0.000378152,0.000734634,0.001343284
69259,0.240653798,0.032259751,0.02890216
69260,0.965238154,0.022577805,0.01011473
69261,0.000741793,0.000449537,0.001984021
69262,0.000706705,0.000237146,0.001142284
69263,0.000892858,0.000355774,0.048936367
69264,0.967103124,0.001993556,0.000718463
69265,0.000434993,0.000781612,0.00054722
69266,0.000469907,0.000532926,0.000584662
69267,0.093828045,0.002421184,0.005703021
69268,0.00070023,0.000303724,0.032705363
69269,0.000341124,0.000562489,0.001287324
69270,0.000344126,0.000220103,0.001271059
69271,0.00019697,0.000128133,0.00113418
69272,0.000848335,7.99E-05,0.002226598
69273,0.000540826,0.000597829,0.00147953
69274,0.001253903,0.000130496,0.000689832
69275,0.000525207,0.000408,0.000636229
69276,0.000224115,0.000119986,0.034298465
69277,0.000416661,0.000347294,0.007905556
69278,0.000302102,0.000395456,0.002005191
69279,0.000733215,0.000150805,0.000504921
69280,0.000508395,0.000121359,0.001361215
69281,0.828035414,0.001050674,0.002947914
69282,0.00043595,0.003162568,0.001231893
69283,0.000791442,0.000149126,0.000578096
69284,0.413985342,0.014870388,0.009248139
69285,0.000523665,0.000948534,0.00102488
69286,0.000276004,0.000147267,0.004326586
69287,0.000383261,0.000485288,0.002238468
69288,0.000589593,0.000647412,0.000702805
69289,0.000461008,0.000449825,0.003418362
69290,0.026428768,0.067444421,0.026742214
69291,0.000488946,0.000802101,0.001091094
69292,0.009248454,0.012001701,0.003435161
69293,0.000425477,0.00011532,0.023563771
69294,0.000415704,0.00055635,0.000664599
69295,0.000476007,0.002767196,0.006844967
69296,0.000604799,0.000380151,0.000656525
69297,0.000561091,0.000139073,0.002374511
69298,0.010965559,0.002049027,0.01273979
69299,0.000470177,0.000318902,0.00121431
69300,0.000454839,2.37E-05,0.048135228
69301,0.000661089,0.000925309,0.002757299
69302,0.000542097,0.000338277,0.001671599
69303,0.000433595,0.000203511,0.003306887
69304,0.000447681,0.000210965,0.001336617
69305,0.000369253,0.00194017,0.00083458
69306,0.975407839,0.018772025,0.005186968
69307,0.021227837,0.013981225,0.004406043
69308,0.000772162,0.000714394,0.00145217
69309,0.000507996,0.000641137,0.000819646
69310,0.000482961,0.000504037,0.001090433
69311,0.000410159,0.000411703,0.000910305
69312,0.000578598,0.000890643,0.000605942
69313,0.000314436,6.26E-05,0.000415256
69314,0.045576133,0.035607703,0.003065328
69315,0.000706721,0.000401293,0.000657042
69316,0.012544348,0.003724979,0.024131428
69317,0.000414172,0.00121117,0.000769993
69318,0.000471999,0.000447489,0.000941008
69319,0.00051265,0.000337288,0.001233529
69320,0.000352476,0.000638645,0.002197016
69321,0.000687477,0.001084394,0.000671984
69322,0.475384921,0.003453318,0.004003998
69323,0.000444998,0.000592355,0.000664915
69324,0.000380063,0.000165502,0.001621314
69325,0.01866555,0.95038271,0.000554398
69326,0.000465147,0.000122977,0.001413119
69327,0.000486522,0.000138712,0.001489219
69328,0.000302455,0.000184608,0.006314873
