bano_cuarto,bano_escalera,cocina,cuarto,entrada,escalera,estudiof,estudiot,puerta,sala,tv,vestidor,consumo,id
0,0,0,0.09,0,0,0,0,0,0,0.64,0.82,4370,61691
0,0,0,0.14,0,0,0,0,0,0,0,0,2890,61692
0,0,0,0,0,0,0,0,0,0,0,0,3010,61693
0,0,0,0.03,0,0,0,0,0,0,0,0,3280,61694
0,0,0,0.74,0,0,0,0,0,0,0.46,0,5790,61695
0,0,0,0,0,0,0,0,0,0,0,0.97,3160,61696
0,0,0,0,0,0,0,0,0,0,0,0.99,13215,61697
0,0,0,0.3,0,0,0,0,0,0,0,0,2435,61698
0,0.01,0,0.32,0,0,0.11,0,0,0,0.1,0,5980,61699
0,0,0,0,0,0,0,0,0,0,0,0,4630,61700
0,0,0,0,0,0,0,0,0,0,0.98,0.99,5180,61701
0,0,0,0,0,0,0.26,0,0,0,0.25,0,3455,61702
0,0,1,0.97,0,0,0,0,0.03,0,0.99,0.98,18340,61703
0,0,1,0.97,0,0,0,0,0,0,0,0,9850,61704
0,0,0,0.53,0,0,0,0,0,0,0,0.98,4310,61705
0,0,1,0.12,0,0.01,0,0,0,0,0,0.98,3860,61706
0,0,0,0,0,0,0,0,0,0,0.71,0.01,3990,61707
0,0,0.21,0.2,0,0,0,0,0.93,0.91,0,0.98,4870,61708
0,0,0,0.24,0,0,0,0,0,0,0,0.97,2970,61709
0,0,0,0.93,0,0,0,0,0,0,0,0.98,2630,61710
0,0,0,0.97,0,0,0,0,0,0,0,0.99,4470,61711
0,0,0,0.01,0,0,0,0,0,0,0,0,2200,61712
0,0,0,0,0,0,0,0,0,0,0,0,3080,61713
0,0,0,0,0,0,0,0,0,0,0.98,0.54,6310,61714
0,0,0,0,0,0,0,0,0,0,0,0,3850,61715
0,0,0.88,0,0,0,0,0,0,0.04,0,0,20380,61716
0,0,0,0,0,0,0,0,0,0,0.85,1,2400,61717
0,0,0.99,0.91,0,0,0,0,0,0,0.01,0.01,6720,61718
0,0,0,0,0,0,0,0,0,0,0.97,0,14760,61719
0,0,0,0,0,0,0,0,0,0,0,0.99,2405,61720
0,0,0,0.18,0,0,0,0,0,0,0.63,0.17,10430,61721
0,0,0,0.27,0,0,0,0,0,0,0,0,10660,61722
0,0.05,0,0.48,0,0.32,0,0.47,0,0,0,1,3420,61723
0,0,0,0.6,0,0,0,0,0,0,0,0,2960,61724
0.05,0.06,0,0.08,0,0,0,0,0,0,0,0,4480,61725
0,0,0.98,0.95,0.01,0.03,0,0,0.08,0.01,0,0,4180,61726
0,0,0,0,0,0,0,0,0,0,0.93,0,5430,61727
0,0,0,0.95,0,0,0.01,0.04,0,0,0,0,2370,61728
0,0,1,0.57,0.54,0.2,0,0,0.77,0.78,0,0.99,5230,61729
0,0,0,0.17,0,0.17,0.19,0,0,0,0.99,0.99,7050,61730
0.04,0,0,0.71,0,0,0,0,0,0,0,0,3645,61731
0,0.63,0.4,0.98,0.22,0.47,0,0.9,0.49,0,0,0.99,3800,61732
0,0,0,0.17,0,0,0,0,0,0,0,0,6090,61733
0,0,0,0.04,0,0,0,0,0,0,0,0,4530,61734
0,0,0,0.45,0,0.01,0.01,0,0,0,0.17,0.99,11460,61735
0,0,0,0.11,0,0,0.12,0,0,0,0.55,0,6860,61736
0,0,0.07,0.15,0.08,0.02,0.02,0,0.51,0.08,0.99,0.1,14760,61737
0,0,0,0,0,0,0,0,0,0,0.61,0,4650,61738
0,0,0,0.87,0,0,0,0,0,0,0.97,0,5110,61739
0.35,0,0,0,0,0,0,0,0,0,0,0,2350,61740
0,0,0,1,0,0,0,0,0,0,0,0,4880,61741
0,0,0,0,0,0,0,0,0,0,0,0,1910,61742
0,0,0,0.01,0,0,0,0,0,0,0,0,3140,61743
0.92,0.57,0.38,0.73,0.08,0.4,0.11,0,0.51,0.4,0,0,4795,61744
0,0,0,0.98,0,0.78,0,0,0.95,0,0,0,3240,61745
0,0,0,0,0,0,0,0,0,0,0.53,0.99,3600,61746
0,0,0.99,0,0,0,0,0,0,0.18,0,0,17620,61747
0,0,0,0.25,0,0,0,0,0,0,0,0.99,4250,61748
0.1,0,0,0.11,0,0,0,0,0,0,0,0,2460,61749
0,0,0,0,0,0,0,0,0,0,0,0,4860,61750
0,0,0,0.79,0,0,0,0,0,0,0,0,2070,61751
0,0,0,0,0,0,0,0,0,0,0,0,1910,61752
0,0,0,0.02,0,0,0,0,0,0,0,0,14535,61753
0,0,0,0,0,0,0,0,0,0,0.91,0.99,5195,61754
0,0,0.09,0.24,0.14,0.23,0,0,0.88,0.12,0,0,3070,61755
0.15,0,0,0,0,0,0,0,0,0,0,0.03,3090,61756
0.08,0.22,0.16,1,0.1,0.17,0,0.39,0.16,0,0,0,4870,61757
0,0,0,0,0,0,0,0,0,0,0,0,3600,61758
0,0,0,0,0,0,0,0,0,0,0,0,2290,61759
0,0,0,0,0,0,0,0,0,0,0,0,7100,61760
0,0,0,0,0,0,0,0,0,0,0.47,0,4480,61761
0,0,0,0,0,0,0,0,0,0,0,0.99,3630,61762
0,0,0,0.31,0,0,0,0,0,0,0.77,1,7020,61763
0,0,0,0,0,0,0,0,0,0,0.55,0,5930,61764
0.06,0.09,0.87,0.59,0,0.92,0.39,0.98,0.92,0,0.05,0.99,4970,61765
0,0,0.99,0,0,0,0,0,0.01,0,0.16,0,14600,61766
0,0,0,0,0,0,0,0,0,0,0,0.99,13440,61767
0,0,1,0.47,0,0.01,0.01,0,0.02,0.15,0.01,0,5640,61768
0,0,0.34,0.51,0.48,0.29,0.14,0.03,0.51,0,0.14,0.1,4760,61769
0,0,0,0,0,0,0,0,0,0,0,0.96,3930,61770
0,0,0,0.41,0,0,0,0.13,0,0,0.02,1,4460,61771
0,0,0,0.02,0,0.02,0,0,0.02,0,0.1,0,2255,61772
0,0,0,0.05,0,0,0,0,0,0,0.67,0.66,3690,61773
0.93,0,0.01,0.93,0,0.81,0,0,0.79,0.81,0,0.99,3630,61774
0,0,0,0.02,0,0,0,0,0,0,0.42,0.99,3580,61775
0,0,0,0.71,0,0,0,0,0,0,0,0,4270,61776
0,0,0,0.15,0,0,0,0,0,0,0.93,0.33,3200,61777
0.02,0,0,0.94,0,0,0,0,0,0,0,0,2650,61778
0,0,0.92,0,0,0,0,0,0,0,0,1,4790,61779
0,0.11,0.09,0.12,0,0.12,0.11,0.38,0.09,0,0.98,0.98,3780,61780
0,0,0,0,0,0,0,0,0,0,0,0,2430,61781
0,0,0.01,0.55,0.02,0,0.3,0,0.13,0.02,0.29,0,2960,61782
0.03,0,0,0.17,0,0.01,0.05,0,0,0,0.33,0,6300,61783
0,0,0,0.77,0,0,0,0,0,0,0,0,2500,61784
0,0,0.51,1,0,0.92,0.01,0,0.94,0.91,0.99,0.98,17395,61785
0,0,0.64,0.98,0.85,0.89,0.35,0,0.93,0.66,0.25,0.98,3540,61786
0,0,0.73,0.01,0,0,0,0,0.73,0.77,0,0,11420,61787
0.03,0.04,0,0.05,0,0,0,0,0,0,0,0,4390,61788
0,0,0,0.32,0,0,0,0,0,0,0,0.99,2640,61789
0,0,0,0,0,0,0,0,0,0,0,0.99,3180,61790
0,0,0,0.94,0,0.21,0,0.2,0,0,0,0,3830,61791
0,0,0,0.12,0,0,0,0,0,0,0,0,3380,61792
0,0,0,0,0,0,0,0,0,0,0,0,4730,61793
0,0,0,0.76,0,0,0,0,0,0,0,0,3630,61794
0,0,0,0.54,0,0,0,0,0,0,0,0.98,5190,61795
0,0,0,0.78,0,0,0,0,0,0,0,0,4945,61796
0,0,0,0,0,0,0,0,0,0,0,0,2400,61797
0,0,0,0.36,0,0,0,0,0,0,0,0,2950,61798
0.02,0,0.88,0.99,0.46,0.37,0.09,0.26,0.6,0.14,0.41,0.89,12300,61799
0,0,0,0.77,0,0.81,0,0,0.83,0,0,0,3640,61800
0,0,0,0,0,0,0,0,0,0,0,0,3050,61801
0,0,0,0.03,0,0,0,0,0,0,0,0.98,3805,61802
0.46,0,0,0.59,0,0,0,0,0,0,0,0,4080,61803
0,0,0,0.03,0.03,0.04,0.04,0,0.2,0.02,0.05,0.01,3130,61804
0,0,0,0.67,0,0,0,0,0,0,0,0,7060,61805
0,0,1,0.32,0.17,0.07,0.07,0,0.18,0,0.07,1,4030,61806
0,0,0,0.09,0,0,0,0,0,0,0,0,5275,61807
0,0,0,0,0,0,0,0,0,0,0.24,0.99,3580,61808
0,0.03,0,1,0,0.03,0,0,0,0,0.98,0.98,3490,61809
0,0,0,0,0,0,0,0,0,0,0,0,2220,61810
0,0,0,0,0,0,0,0,0,0,0,0.98,6270,61811
0,0,0,0.11,0,0,0,0,0,0,0.74,0,7520,61812
0,0,0,0,0,0,0,0,0,0,0,0,11430,61813
0,0,0,0,0,0,0,0,0,0,0.96,0,3990,61814
0,0,0.99,0.18,0,0,0,0,0,0,0,0,7660,61815
0,0,0,0.27,0,0,0,0,0,0,0,0,12940,61816
0,0,0,0,0,0.11,0,0,0,0,0,0,5400,61817
0,0,0,0,0,0,0,0,0,0,0,0,1920,61818
0,0,0,0.26,0,0,0,0,0,0,0,0.99,3010,61819
0,0,0,0,0,0,0,0,0,0,0,0,3030,61820
0,0,0,0.02,0,0,0,0,0,0,0,1,2480,61821
0,0,0,0.36,0,0,0,0.36,0,0,0,0,3190,61822
0,0,0,0.02,0,0,0,0,0,0,0.54,0.02,5630,61823
0,0,0.2,0.7,0.01,0.24,0,0.29,0.23,0,0.02,1,4540,61824
0,0,0,0,0,0,0,0,0,0,0,0.43,3340,61825
0,0,0.01,0.01,0,0.01,0.01,0,0.01,0,0.83,0.99,11620,61826
0,0,0.03,0.02,0.03,0.01,0.01,0.48,0.03,0,0.01,0.98,2985,61827
0,0,0,0.05,0,0,0,0,0,0,0,0,1910,61828
0,0,0,0.11,0,0,0,0,0,0,0,0,2170,61829
0,0,0,0,0,0,0,0.01,0,0,0.01,0,15290,61830
0,0,0,0.17,0,0,0,0,0,0,0.47,0.99,6400,61831
0.04,0.07,1,0.69,0,0.07,0,0,0.1,0.1,0,0,16490,61832
0,0,0,0.25,0,0,0,0,0,0,0,0,2280,61833
0,0,0,0.92,0,0,0,0,0,0,0,0,3080,61834
0,0,0,0.34,0,0,0,0,0,0,0,0,3165,61835
0,0,0,0.1,0,0,0,0,0,0,0.25,0.99,10700,61836
0,0,0.91,0.35,0,0,0,0,0,0,0.02,0,21910,61837
0,0,0,0.23,0.17,0.21,0.23,0,0.21,0,1,0,3210,61838
0,0,0.9,0.57,0,0,0,0,0,0,1,1,20400,61839
0.02,0,0,0.53,0,0.01,0.03,0.04,0,0,1,0.96,5010,61840
0.15,0,0.46,0.62,0.07,0.62,0,0,0.48,0,0,0.96,4140,61841
0,0,0.5,0.64,0.56,0.73,0.18,0.07,0.99,0.55,0.18,0.14,4430,61842
0,0,0,0.01,0,0,0,0,0,0,0.85,1,5600,61843
0.03,0,0,0.03,0,0,0,0,0,0,0,0,5160,61844
0,0.11,0,0.66,0,0,0,0,0,0,0.95,0.99,3290,61845
0,0,0,0.17,0,0,0,0,0,0,0.25,0.98,13300,61846
0,0,0,0.22,0,0,0,0,0,0,0,0,3580,61847
0,0,0,0.87,0,0,0,0.09,0,0,0,0.98,3865,61848
0,0,0,0.37,0,0,0,0,0,0,0,0.98,2455,61849
0,0,0.16,0.1,0.04,0.25,0.27,0,0.26,0.17,0.99,0.94,15500,61850
0,0,0,0,0,0,0,0,0,0,0,0,2280,61851
0,0,0,0.04,0,0,0,0,0,0,0.01,0.97,5910,61852
0,0,0,0.99,0,0,0,0,0,0,0,0,2630,61853
0,0,0,0.19,0,0,0,0,0,0,0.04,0.27,5860,61854
0,0.13,0,0.93,0,0,0,0,0,0,0,0,3e3,61855
0,0,0,0,0,0,0,0,0,0,0,0,2535,61856
0,0,0.72,0.03,0,0,0,0,0,0,0,0.98,5650,61857
0,0,0,0.72,0,0,0,0,0,0,0,0,3750,61858
0,0,0.98,0.33,0,0.06,0.05,0,0.06,0,0.05,0.02,14400,61859
0,0,0,0.56,0,0,0,0,0,0,0,0,2920,61860
0,0,0,0.27,0,0,0,0,0,0,0.47,0.99,5730,61861
0.01,0,0,0.9,0,0.01,0.02,0.03,0,0,0.94,0.97,5010,61862
0,0,0,0.62,0,0,0,0,0,0,0,0,12390,61863
0,0,0,0.61,0,0,0,0,0,0,0,0.99,3040,61864
0,0,0,0.05,0,0,0,0,0,0,0,0,2410,61865
0,0,0,0.09,0,0,0,0,0,0,0.99,0.97,5170,61866
0.65,0,0,0.59,0,0,0,0.01,0,0,0,0,4230,61867
0,0,0,0.74,0,0,0,0,0,0,0.97,0.11,11600,61868
0,0,0,0.77,0,0,0,0,0,0,0,0,3270,61869
0,0,0,0.69,0,0,0.01,0.01,0,0,0.05,0,4780,61870
0,0,0,0,0,0,0,0,0,0,0.8,0.99,11100,61871
0,0,0,0.1,0,0,0.01,0,0,0,0.83,0,5080,61872
0,0,0,0.01,0,0,0,0,0,0,0,0.95,2700,61873
0.02,0,0.99,0.71,0.13,0,0,0,0.74,0.74,0,0,4750,61874
0,0,0,0.91,0,0,0,0,0,0,0,0,2810,61875
0,0,0,0,0,0,0,0,0,0.96,0,0,3490,61876
0,0,0,0.66,0,0,0,0,0,0,0.61,0,5150,61877
0,0,0,0.78,0,0.05,0.07,0.48,0,0,0.15,1,4770,61878
0,0.01,0.98,0.09,0,0.03,0,0,0.04,0.04,0,0,11220,61879
0,0,0,0.53,0,0,0,0,0,0,0,0,4180,61880
0,0,0,0.74,0,0,0.06,0,0,0.99,0.1,0,3560,61881
0,0,0,0.97,0,0,0,0,0,0,1,0.99,11140,61882
0,0,0.14,0.03,0.24,0.03,0,0,0.37,1,0,0,2690,61883
0,0,0.96,0.01,0,0.01,0,0,0.4,0,0,0.97,11770,61884
0,0,0,0.11,0.11,0.13,0.15,0,0.67,0.07,0.15,0.03,3130,61885
0,0,0,0.02,0,0,0,0,0,0,0.37,0.99,3960,61886
0,0,0,0.37,0,0,0,0,0,0,0.2,0.18,12180,61887
0,0,0,0.87,0,0,0,0,0,0,0,0.99,8029,61888
0,0,1,0.51,0,0.02,0.01,0,0.13,0,0.01,1,7080,61889
0,0,0,0,0,0.01,0.01,0,0.01,0.01,0.01,0.98,2300,61890
0,0,0.04,0.47,0.02,0.04,0.03,0,0.04,0,0.03,0.78,10700,61891
0,0,0,0.15,0,0.13,0.15,0,0,0,0.18,0,3010,61892
0,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.86,0.98,4040,61893
0.01,0,0,0,0,0,0,0,0,0,0,0,2820,61894
0,0,0.76,0.44,0,0,0.01,0,0,0,0,0,3540,61895
0,0,0,0,0,0,0,0,0,0,0,0,13205,61896
0,0,0,0.64,0,0,0,0,0,0,0,0,1895,61897
0,0,0.03,0.08,0,0.03,0.03,0,0.03,0,1,1,4700,61898
0.38,0.9,0.08,0.65,0,0.09,0.13,0,0.08,0,0.75,0.75,6690,61899
0,0,0,0.97,0,0,0,0,0,0,0,0,6160,61900
0,0,0,0.16,0,0,0,0,0,0,0,0,2520,61901
0,0,0,0.79,0,0,0,0.79,0,0,0,0,3090,61902
0,0,0,0.39,0,0.99,0,0,0.81,0,0,0.72,11370,61903
0,0,0,0,0,0,0,0,0,0,0,0.98,2770,61904
0,0,0,0,0,0,0,0,0,0,0,0.99,4945,61905
0,0,0,0.07,0,0,0,0,0,0,0,0,3360,61906
0,0,0,0,0,0,0,0,0,0,0.95,0.1,2480,61907
0,0,0.9,0.39,0,0,0,0,0,0,0,0,20200,61908
0,0,0,0.56,0,0,0,0,0,0,0,0,3920,61909
0,0,0,0,0,0,0.02,0,0,0,0.27,0,5665,61910
0,0,0,0,0,0,0,0,0,0,0,0,6370,61911
0,0,0,0.02,0,0.01,0.01,0,0,0,0.01,0.99,3530,61912
0,0,0,0,0,0,0,0,0,0,0,0,1880,61913
0,0.7,0.45,0.99,0.24,0.52,0,0.99,0.54,0,0,0.99,4170,61914
0.01,0,0,0.01,0,0,0.02,0,0,0,0.41,0.98,13710,61915
0,0,0,0.01,0,0,0,0,0,0,0,0,3300,61916
0.52,0,0,0.68,0,0,0,0,0,0,0,0,10990,61917
0,0,0,0,0,0,0,0,0,0,0,0,3470,61918
0,0,0,0,0,0,0,0,0,0,0,0,2990,61919
0.14,0,0,0.7,0,0,0,0,0,0,0,0,2380,61920
0,0,0,0.12,0,0,0,0,0,0,0.5,0,3600,61921
0,0,0,0,0,0,0,0.93,0,0,0,0,13955,61922
0,0.01,0,0.88,0,0,0,0,0,0,0,0.98,3350,61923
0,0,0,0,0,0,0,0,0,0,0,0,2700,61924
0,0,0,0.25,0,0,0,0.39,0,0,0,0.98,4520,61925
0,0,0,1,0,0,0,0,0,0,0.84,0.99,6560,61926
0,0,0,0.11,0,0,0,0,0,0,0.45,0.99,5550,61927
0,0,0.01,0.97,0,0,0,0,0,0,0.85,0,4059,61928
0,0,0,0,0,0,0,0,0,0,0,0,2970,61929
0,0,0.98,0.86,0,0,0,0,0,0,0,0,3660,61930
0,0,0.99,0.19,0.76,0,0.01,0,0.99,1,0.01,0,3180,61931
0,0,0,0.02,0,0,0,0,0,0,0.44,0,2650,61932
0,0,0,0.84,0,0.39,0.44,0,0,0,1,0,3690,61933
0,0,0.98,0.84,0.07,0.03,0.03,0,0.4,0.08,0.03,0.08,16200,61934
0,0,0,0.02,0,0,0,0,0,0,0,0,5140,61935
0,0,0.21,0.11,0,0,0,0,0.23,1,0,0,3940,61936
0,0,0,0,0,0,0,0,0,0,0,0,2760,61937
0,0,0,0,0,0,0,0,0,0,0.12,0,6750,61938
0,0,0,0.45,0,0,0,0,0,0,0,0,4120,61939
0,0,0,0.41,0,0,0,0,0,0,0,0,2970,61940
0,0,1,0.07,0.03,0.06,0.07,0.03,0.17,0.03,0.07,0,15425,61941
0,0,0,0.01,0,0,0,0,0,0,0,0,6060,61942
0,0,0,0.07,0,0,0,0,0,0,0,0,3350,61943
0,0,0,0.63,0,0,0,0,0,0,0,0,3910,61944
0,0,0,0,0,0,0,0,0,0,0,0,5505,61945
0,0,0,0.01,0,0,0,0,0,0,0,0,3040,61946
0,0,0,0.02,0,0,0,0,0,0,0,0,5250,61947
0,0,0,0.01,0,0,0.01,0,0,0,0.55,0,7580,61948
0,0,0,0,0,0,0,0,0,0,0.02,0.01,3810,61949
0,0,0,0,0,0,0,0,0,0,0,0,2330,61950
0,0,0,0.77,0,0,0,0,0,0,0,0,6400,61951
0,0,0,0.05,0,0.05,0.05,0,0,0,0.99,0.01,4230,61952
0,0,0,0,0,0,0,0,0,0,0,0,3360,61953
0,0.35,0.89,0.73,0.12,0.75,0.21,0.75,0.82,0.98,0.23,0.99,3910,61954
0,0,0,0.56,0,0,0,0,0,0,0.13,0,2840,61955
0,0,0.48,0.67,0,0,0,0,0.49,0.97,0,0,4480,61956
0,0,0,0.19,0,0,0,0,0,0,0,0.99,4130,61957
0,0,0,0.02,0,0,0,0,0,0,0,0,2250,61958
0,0,0.01,0.94,0,0.01,0,0,0.01,0.01,0,0.99,4240,61959
0,0,0,0,0,0,0,0,0,0,0,0.04,2760,61960
0,0,0.52,0.93,0,0,0,0,0.51,0.56,0,0,4410,61961
0,0,0.99,0.23,0,0.22,0,0,0.2,0,0,0.98,3880,61962
0,0,0,0,0,0,0,0,0,0,0,0.98,3120,61963
0,0.01,0.02,0.61,0,0.03,0,0,0.02,0.02,0,0,2900,61964
0,0.31,0,0.66,0,0.01,0.01,0,0,0,0.01,0.01,4590,61965
0,0,0,0.64,0,0,0,0,0,0,0,1,3190,61966
0,0,1,0,0,0,0,0,0,0,0,0,5980,61967
0,0,0,0,0,0,0,0,0,0,0.09,0.99,5560,61968
0,0,0,0,0,0,0,0,0,0,0,0,2020,61969
0,0,0,0,0,0,0,0,0,0,0,0.99,5140,61970
0,0,0.79,0.14,0,0,0,0,0,0,0.16,0.09,15880,61971
0,0,0,0.96,0,0,0.12,0,0,0,0.12,0.99,4230,61972
0,0,0,0,0,0,0,0,0,0,0,0,2825,61973
0,0,0,0.06,0,0,0,0,0,0,0.09,0.01,11140,61974
0,0,0,0.14,0,0,0,0,0,0,0,0.97,3290,61975
0,0,0,0.59,0,0,0,0,0,0,0,0.99,4880,61976
0,0,0,0.17,0,0,0,0,0,0,0.91,0.99,6470,61977
0,0,0,0.01,0,0,0,0,0,0,0,0,2530,61978
0,0,0,0,0,0,0,0,0,0,0,0.99,5950,61979
0,0,0,0.26,0,0,0,0,0,0,0,0.99,2090,61980
0,0,0,0,0,0,0,0,0,0,0.22,1,2890,61981
0,0,0,0,0,0,0,0,0.01,0,0,0,1980,61982
0,0,0,0.02,0,0,0,0,0,0,0,0.99,6700,61983
0,0,0,0.09,0,0,0,0,0,0,0,0.98,4100,61984
0,0,0,0.34,0,0.01,0,0,0,0,0,0,3080,61985
0,0,0.99,0.92,0,0,0,0,0,0.44,0.25,0.23,4130,61986
0,0,0,0.09,0,0,0,0,0,0,0.43,0,11510,61987
0,0,0,0,0,0,0,0,0,0,0.17,0.99,3460,61988
0,0,0,0.95,0,0,0,0,0,0,0,0,3850,61989
0,0,0,0,0,0,0,0,0,0,0.91,0,3430,61990
0,0,0.01,0.1,0,0,0.12,0,0,0,0.17,0,2060,61991
0.27,0,0,0.09,0,0,0,0,0,0,0,0,10670,61992
0,0,0,0.01,0,0,0,0,0,0,0,0.01,2510,61993
0,0,0,0.01,0,0,0,0,0,0,0,0,3050,61994
0,0,0,0,0,0,0,0,0,0,0,0,2420,61995
0,0,0.05,0.06,0,0.05,0.08,0.07,0.05,0.02,0.67,0.99,12850,61996
0,0,0,0.41,0,0,0,0,0,0,0,0,2780,61997
0,0,0,0,0,0,0,0,0,0,0,0,6110,61998
0,0,0,0.01,0,0,0,0,0,0,0,0,3090,61999
0,0,0,0,0,0,0,0,0,0,0,0.99,4880,62000
0,0,0,0.94,0,0.01,0,0.01,0,0,0,0,3350,62001
0,0,0.17,0.61,0,0.08,0,0,0.09,0,0.42,1,4515,62002
0,0,0.86,0.96,0.01,0.38,0.39,0.04,0.07,0,0.44,0.99,3610,62003
0,0,0,0.16,0,0,0,0.89,0,0,0,0,4620,62004
0,0,0,0.76,0.38,0.1,0.1,0,0.41,0,0.97,0.98,13890,62005
0,0,0,0.26,0,0,0,0,0,0,0,0,2240,62006
0,0,0.93,0.64,0,0.66,0.45,0.18,0.87,0.91,0.43,0.35,4100,62007
0.01,0,0.95,0.96,0,0.67,0,0,1,0,0,0,3550,62008
0,0,0,0.76,0,0,0,0,0,0,0,0.98,4540,62009
0,0,0.02,0.99,0.06,0.25,0,0.06,0.24,0,0,0,3100,62010
0,0,0,0.96,0,0,0,0,0,0,0.9,1,5610,62011
0,0,0.01,0.98,0,0,0,0,0.01,0.01,0,0,3110,62012
0,0,0.42,0.95,0.46,0.87,0,0,0.81,0.37,0,0.99,5970,62013
0,0,0,0.05,0,0,0,0,0,0,0,0.98,2650,62014
0,0,0.99,0.13,0,0.3,0.43,0,0.02,0.02,0.76,0,4600,62015
0,0,0,0.35,0,0,0,0,0,0,0.03,0,10890,62016
0,0,0.32,0.12,0,0.33,0.46,0,0.32,0,0.99,1,6300,62017
0,0,0,0.03,0,0,0,0,0,0,0,0.99,3650,62018
0.12,0,0.01,0.99,0,0,0,0,0.01,0.01,0.46,0,4040,62019
0,0,0,0.02,0,0,0,0,0,0,0,1,5050,62020
0,0,0.71,0.56,0.62,0,0,0,0.68,0.95,0,0,5250,62021
0,0,0.99,0.74,0,0.01,0,0.01,0.01,0.01,0,0,3820,62022
0,0,0,0,0,0,0,0,0,0,0.07,0.98,5630,62023
0,0,0,0,0,0,0,0,0,0.95,0,0,4370,62024
0.01,0,0,0.91,0,0,0,0,0,0,0,0,3e3,62025
0,0,0,0.93,0,0,0,0,0,0,0,0,3780,62026
0,0,0.07,0.36,0,0.08,0.09,0,0.08,0,0.99,0.16,6e3,62027
0,0,0,0,0,0,0,0,0,0,0,0.98,3860,62028
0,0,0,0.19,0,0.01,0,0,0,0.02,0.77,0.99,5010,62029
0,0,0.94,0.01,0,0.01,0,0,0.99,0.92,0,0.98,3770,62030
0,0,0,0.04,0,0,0,0,0,0,0,0,10390,62031
0,0,0,0,0,0,0,0,0,0,0.01,0,6010,62032
0.25,0,0,0.5,0,0,0,0,0,0,0.55,0,6135,62033
0,0,1,0.46,0,0,0,0,0,0,0.55,0.68,17230,62034
0,0,0,0.36,0,0.01,0,0,0.01,0,0,0.99,2570,62035
0,0,0,0,0,0,0,0,0,0,0,0.98,5430,62036
0,0,0,0.46,0,0,0,0,0,0,0,1,3040,62037
0,0,0,0.01,0,0,0,0,0,0,0.03,0.99,6540,62038
0,0,0,0.01,0,0,0,0,0,0,0,0,4910,62039
0,0,0,0,0,0,0,0,0,0,0,0,2e3,62040
0,0.43,0.25,0.93,0.05,0.95,0,1,0.32,0.26,0,0,6690,62041
0,0,0.26,0.1,0,0,0,0,0.23,0.99,0,0.99,4220,62042
0,0,0,0.71,0,0,0,0,0,0,0,0,4490,62043
0,0,0,0.98,0,0,0,1,0,0,0,0,3200,62044
0.01,0,0.17,0.86,0.25,0.09,0,0,0.88,0.98,0,0,4160,62045
0.03,0,0,0.6,0,0,0,0,0,0,0,0,2790,62046
0,0,0,0,0,0,0,0,0,0,0,0,2280,62047
0,0,0,0.08,0,0,0,0,0,0,0,0,3350,62048
0,0,0,0,0,0,0.05,0,0,0,0.05,0,2470,62049
0.16,0,0,0.52,0,0.17,0.19,0,0,0,0.23,0.55,2600,62050
0,0,0,0.42,0,0,0,0,0,0,0,0,4170,62051
0,0,0,0.01,0,0,0,0,0,0,0,0,10670,62052
0,0,0,0,0,0,0,0,0,0,0,0,4019,62053
0,0,0,0.36,0,0,0,0,0,0,0,0,3550,62054
0,0,0,0.39,0,0,0,0.8,0,0,0,0,3270,62055
0,0,0,0.01,0,0.01,0.01,0.01,0,0,0.01,0.01,13470,62056
0,0,0,0,0,0,0,0,0,0,0.93,0.98,11920,62057
0.19,0.37,0.84,0.38,0,0.39,0,0.78,0.27,0,0,0,6610,62058
0,0,0.92,0,0,0,0,0,0,0,0,0,4200,62059
0,0,0.11,0.38,0,0.11,0.14,0.02,0.11,0.01,0.99,0.99,3760,62060
0,0,0,0.03,0,0,0,0,0,0,0,0,4730,62061
0,0.03,0,0.28,0,0.03,0,0.99,0,0,0,0,3740,62062
0,0,0,0,0,0,0,0,0,0,0,0,6960,62063
0,0,0,0,0,0,0,0,0,0,0.98,0.99,3300,62064
0,0,0.43,0.72,0,0.55,0.18,0,0.61,0.44,0.99,0.32,4030,62065
0,0,0,0,0,0,0,0,0,0,0,1,2430,62066
0,0,0,0.06,0,0,0,0.21,0,0,0,0.99,4430,62067
0,0,0,0.99,0,0.54,0,0,0,0,0,0,3130,62068
0,0,0,0,0,0,0,0,0,0,0.33,0.01,6260,62069
0,0,0,0.07,0,0,0,0,0,0,0,0.98,2270,62070
0,0,0,0.92,0,0,0,0,0,0,0,1,3520,62071
0,0,0.92,0.02,0,0,0,0,0,0,0,0.99,4815,62072
0,0,0,0.06,0,0,0,0,0,0,0,0,3570,62073
0,0,0,0.69,0,0.18,0.18,0,0.19,0.25,0.18,0.99,6850,62074
0,0,0,0.14,0,0,0,0.97,0,0,0,0,3095,62075
0,0.03,0,0.91,0,0.01,0,0.01,0,0,0,0,2850,62076
0,0,0,0.49,0,0,0,0,0,0,0.99,0.98,5210,62077
0,0.01,1,0.15,0,0.05,0,0,0.06,0.06,0,0,7920,62078
0,0,0.02,0.85,0,0.03,0.03,0,0.03,0.02,0.34,0.99,14910,62079
0,0,0,0,0,0,0,0,0,0,0.02,0.98,6330,62080
0,0,0,0.39,0,0,0,0,0,0,0.87,0.98,4030,62081
